alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2,Absolute Time
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.492452
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.502449
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.512452
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.522452
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.532454
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.542454
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.552452
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.562455
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.572455
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.582455
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.592454
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.602452
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.612456
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.622457
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.632456
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.642457
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.652456
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.662458
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.672458
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.682458
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.692459
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.702455
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.712458
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.722459
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.732460
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.742460
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.752460
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.762460
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.772460
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.782462
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.792461
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.802457
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.812462
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.822463
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.832463
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.842463
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.852463
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.862464
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.872464
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.882465
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.892465
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.902461
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.912465
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.922465
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.932467
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.942467
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.952466
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.962467
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.972466
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.982468
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300326.992469
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.002464
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.012468
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.022469
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.032470
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.042469
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.052469
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.062470
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.072471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.082473
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.092471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.102467
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.112471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.122473
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.132473
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.142473
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.152472
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.162474
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.172473
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.182476
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.192473
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.202469
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.212474
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.222475
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.232477
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.242476
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.252476
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.262476
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.272477
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.282478
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.292477
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.302474
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.312477
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.322478
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.332479
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.342480
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.352479
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.362480
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.372479
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.382481
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.392481
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.402477
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.412481
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.422481
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.432482
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.442482
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.452482
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.462483
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.472483
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.482484
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.492483
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.502480
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.512484
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.522486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.532486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.542485
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.552486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.562486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.572486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.582488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.592487
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.602483
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.612487
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.622488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.632488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.642488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.652488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.662490
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.672489
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.682490
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.692491
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.702486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.712491
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.722491
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.732492
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.742492
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.752491
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.762493
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.772492
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.782493
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.792494
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.802489
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.812493
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.822495
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.832495
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.842495
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.852496
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.862496
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.872496
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.882497
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.892498
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.902493
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.912498
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.922498
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.932498
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.942499
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.952497
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.962499
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.972499
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.982500
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300327.992499
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.002496
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.012501
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.022500
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.032502
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.042501
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.052501
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.062502
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.072502
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.082506
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.092503
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.102499
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.112504
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.122505
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.132505
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.142504
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.152505
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.162506
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.172505
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.182506
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.192506
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.202503
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.212506
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.222506
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.232508
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.242508
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.252508
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.262509
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.272509
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.282510
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.292510
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.302505
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.312510
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.322510
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.332511
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.342511
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.352511
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.362512
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.372513
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.382513
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.392512
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.402509
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.412513
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.422513
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.432514
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.442514
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.452514
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.462515
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.472516
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.482516
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.492517
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.502511
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.512517
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.522517
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.532517
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.542519
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.552516
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.562518
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.572518
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.582520
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.592519
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.602515
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.612519
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.622519
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.632521
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.642519
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.652520
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.662522
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.672521
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.682523
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.692523
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.702518
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.712522
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.722524
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.732524
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.742524
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.752523
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.762525
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.772525
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.782526
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.792525
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3568300328.802522
0.000000,0.000000,0.300000,0.300000,0.020600,0.000000,0.000000,3568300328.812526
0.000000,0.000000,0.300000,0.300000,0.020600,0.000000,0.000000,3568300328.822527
0.000000,0.000000,0.300000,0.300000,0.154622,0.000000,0.000000,3568300328.832528
0.000000,0.000000,0.300000,0.300000,0.154622,0.000000,0.000000,3568300328.842528
0.000000,0.000000,0.300000,0.300000,0.211325,0.000000,0.000000,3568300328.852527
0.000000,0.000000,0.300000,0.300000,0.242256,0.000000,0.000000,3568300328.862527
0.000000,0.000000,0.300000,0.300000,0.273186,0.000000,0.000000,3568300328.872527
0.000000,0.000000,0.300000,0.300000,0.304117,0.000000,0.000000,3568300328.882528
0.000000,0.000000,0.300000,0.300000,0.304117,0.000000,0.000000,3568300328.892529
0.000000,0.000000,0.300000,0.300000,0.324732,0.000000,0.000000,3568300328.902525
0.000000,0.000000,0.300000,0.300000,0.324732,0.000000,0.000000,3568300328.912529
0.000000,0.000000,0.300000,0.300000,0.340190,0.000000,0.000000,3568300328.922530
0.000000,0.000000,0.300000,0.300000,0.340190,0.000000,0.000000,3568300328.932530
0.000000,0.000000,0.300000,0.300000,0.335032,0.000000,0.000000,3568300328.942529
0.000000,0.000000,0.300000,0.300000,0.335032,0.000000,0.000000,3568300328.952530
0.000000,0.000000,0.300000,0.300000,0.335032,0.000000,0.000000,3568300328.962532
0.000000,0.000000,0.300000,0.300000,0.329890,0.000000,0.000000,3568300328.972531
0.000000,0.000000,0.300000,0.300000,0.329890,0.000000,0.000000,3568300328.982532
0.000000,0.000000,0.300000,0.300000,0.329890,0.000000,0.000000,3568300328.992531
0.000000,0.000000,0.300000,0.300000,0.335032,0.000000,0.000000,3568300329.002528
0.000000,0.000000,0.300000,0.300000,0.329890,0.000000,0.000000,3568300329.012532
0.000000,0.000000,0.300000,0.300000,0.329890,0.000000,0.000000,3568300329.022533
0.000000,0.000000,0.300000,0.300000,0.329890,0.000000,0.000000,3568300329.032533
0.000000,0.000000,0.300000,0.300000,0.324732,0.000000,0.000000,3568300329.042533
0.000000,0.000000,0.300000,0.300000,0.324732,0.000000,0.000000,3568300329.052533
0.000000,0.000000,0.300000,0.300000,0.324732,0.000000,0.000000,3568300329.062533
0.000000,0.000000,0.300000,0.300000,0.329890,0.000000,0.000000,3568300329.072534
0.000000,0.000000,0.300000,0.300000,0.335032,0.000000,0.000000,3568300329.082537
0.000000,0.000000,0.300000,0.300000,0.335032,0.000000,0.000000,3568300329.092535
0.000000,0.000000,0.300000,0.300000,0.360820,0.000000,0.000000,3568300329.102531
0.000000,0.000000,0.300000,0.300000,0.360820,0.000000,0.000000,3568300329.112535
0.000000,0.000000,0.300000,0.300000,0.412366,0.000000,0.000000,3568300329.122535
0.000000,0.000000,0.300000,0.300000,0.479369,0.000000,0.000000,3568300329.132536
0.000000,0.000000,0.300000,0.300000,0.500000,0.000000,0.000000,3568300329.142537
0.000000,0.000000,0.300000,0.300000,0.500000,0.000000,0.000000,3568300329.152536
0.000000,0.000000,0.300000,0.300000,0.500000,0.000000,0.000000,3568300329.162538
0.000000,0.000000,0.300000,0.300000,0.530915,0.000000,0.000000,3568300329.172537
0.000000,0.000000,0.300000,0.300000,0.582476,0.000000,0.000000,3568300329.182538
0.000000,0.000000,0.300000,0.300000,0.582476,0.000000,0.000000,3568300329.192538
0.000000,0.000000,0.300000,0.300000,0.628864,0.000000,0.000000,3568300329.202535
0.000000,0.000000,0.300000,0.300000,0.628864,0.000000,0.000000,3568300329.212539
0.000000,0.000000,0.300000,0.300000,0.701025,0.000000,0.000000,3568300329.222539
0.000000,0.000000,0.300000,0.300000,0.701025,0.000000,0.000000,3568300329.232540
0.000000,0.000000,0.300000,0.300000,0.783502,0.000000,0.000000,3568300329.242540
0.000000,0.000000,0.300000,0.300000,0.783502,0.000000,0.000000,3568300329.252539
0.000000,0.000000,0.300000,0.300000,0.860836,0.000000,0.000000,3568300329.262541
0.000000,0.000000,0.300000,0.300000,0.932997,0.000000,0.000000,3568300329.272542
0.000000,0.000000,0.300000,0.300000,0.932997,0.000000,0.000000,3568300329.282541
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.292541
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.302537
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.312541
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.322543
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.332543
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.342543
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.352545
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.362544
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.372544
0.000000,0.000000,0.300000,0.300000,1.000000,0.000000,0.000000,3568300329.382545
